Calif promedio iglesias|Calif promedio resorts|Calif promedio playas|Calif promedio parques|Calif promedio teatros|Calif promedio museos|Calif promedio centros_comerciales|Calif promedio zoologicos|Calif promedio restaurantes|Calif promedio bares_pubs|Calif promedio servicios_locales|Calif promedio pizzerias_hamburgueserias|Calif promedio hoteles_alojamientos|Calif promedio juguerias|Calif promedio galerias_arte|Calif promedio discotecas|Calif promedio piscinas|Calif promedio gimnasios|Calif promedio panaderias|Calif promedio belleza_spas|Calif promedio cafeterias|Calif promedio miradores|Calif promedio monumentos|Calif promedio jardines|provincia|canton|parroquia|nombre|lat|lon|score
1.4868854817991137|2.5629265342354994|2.875009016305209|3.502326433945326|2.561795905256938|2.3286265690442045|3.0701187767773237|3.7731870825127864|4.330188580439858|4.664894010139925|2.681625295762625|1.3474923709566609|1.8219564994564035|1.2554783205482098|1.1312845719535123|0.8184106170739172|0.2719871794587432|0.11561599390125377|1.4680392294293947|0.4045818171567822|1.0796050562404558|2.573813500604285|2.3046419530366298|2.4291025940493007|AZUAY|SANTA ISABEL|ABDON CALDERON (LA UNION)||||2.1191497245868476
0.3219352982214563|1.0828783926919625|0.9669440064536261|1.3219227343518474|2.197523589375483|3.2922466795954004|3.990008500640028|3.6021340033274036|4.4447297116514735|4.945124965125996|3.0404736964268944|3.469303218247127|1.9617061946532013|3.082716636744207|4.128360488785345|1.4949103311430856|0.41358957061830426|0.0|0.5139405701590358|0.13305610256528444|0.17061129232529593|1.9825958937087893|0.0|0.0|PICHINCHA|SAN MIGUEL DE LOS BANCOS|MINDO||||1.9398629948671358
2.7168239102584524|2.0384423286844506|1.7348664935043336|3.1933620197344075|3.1656355107474528|2.576702118814578|5.0|3.3188412768779605|2.8428743875973623|2.9751179025794636|2.236257814183106|0.41781428397168274|1.5817642190901542|0.16724845690962775|1.9614516531161135|1.912860601221595|0.6607020382960604|0.6231559713361918|0.5454510600412248|0.4488839561123238|1.1821013327585743|4.454364595046105|3.193965996447264|2.9166187640026644|ZAMORA CHINCHIPE|ZAMORA|ZAMORA||||2.1610544454721308
1.6627117509664946|0.0|1.5471897041289997|1.8865785677016298|2.0401039261346585|3.375157037158379|3.1346432230842582|2.844756248026677|4.1977118678204945|3.7926291609749|4.5190428746949936|2.4781258688944714|2.55395458320481|2.839210883536668|3.434601291285931|0.7610238340230933|1.43341482656182|1.1733995716358774|0.4035651061524992|0.0|0.7141147316789648|2.172102979153205|2.439084839687734|1.3963521360331306|LOJA|GONZANAMA|NAMBACOLA||||2.116644792189153
1.2350510434209578|1.6447079575752488|1.4500663524530202|2.3548194294539004|1.408185849795972|1.8279201284041402|3.0745938355355893|2.237855404389568|3.970151147854292|2.9743011075935066|1.3982375990871743|2.0824339395829115|3.203396250237156|3.8264733940519613|2.7675976895616334|0.8173376675693047|0.40773632758172207|1.510480514687059|0.0|1.1052413091308304|1.410053279290936|1.9175143847956118|0.5732968653524153|1.9759322309062406|MANABI|BOLIVAR|GARCÍA MORENO||||1.8822243211796315
1.166178745137565|2.1106580220278315|1.7843398562978265|1.719687174597806|2.8435954999129565|2.2673992767568287|3.703795419306572|2.647078769935491|4.270820074042841|3.9599587731121075|2.29089102878503|2.152345254875587|3.3585293645299963|2.7767785406553904|3.910210352149213|0.4658525171415896|0.572515618298356|0.7327609994273638|0.0|1.1216982283281962|0.21798389458076017|1.7697684246658765|1.1769759721978748|1.0107009050470181|NAPO|ARCHIDONA|COTUNDO||||2.001271779658753
0.28877924722127757|2.6398185412837925|2.6990569563748212|2.4471715446601756|2.8917095705763773|3.145660784856322|3.346413296296131|3.30646169760155|3.9083852582697425|4.211350512670277|3.3832414785377516|2.492874078680783|0.0|0.40569923867185387|0.6885680621199914|0.6778191770789396|0.4942521100464992|0.8057982721927802|0.0|1.3423005138563244|0.34639009019858313|3.3594007070708023|0.7991635755545283|1.520405924101832|BOLÍVAR|ECHEANDÍA|ECHEANDÍA||||1.8833633599133803
1.2224791071446754|0.14980698591231834|0.6798055635132538|2.0502140970204814|1.7277178420111787|2.558454133806821|3.054044131912235|2.571349931868643|4.259635146716276|4.107143957495876|3.850305946976948|2.876167038856331|3.382281262405697|2.212612689469657|0.0|1.578991598516483|0.9793385637410272|0.09510909811222579|0.5899725029466003|1.1222430543340798|0.13279519957736863|2.101717400038389|0.8845921366805061|1.6205988947855574|AZUAY|SANTA ISABEL|SAN SALVADOR DE CAÑARIBAMBA||||1.825307345160109
1.439895736471312|1.6084420971524798|2.155666646226818|1.6877575987922222|3.449830226837057|4.106216416172732|4.587320007985111|5.0|5.0|5.0|4.381654013665258|2.1692913596889833|1.4094953742010299|0.7244707599650335|0.9636688098468371|0.0|0.0|0.0|0.0|0.0|0.0|1.5789993289791302|1.0595054283371717|0.41366305119307145|NAPO|TENA|PUERTO MISAHUALLI||||1.9473282023130938
0.9417466789548632|0.7917546024220588|2.78921358851019|3.3784499591605135|4.680261804357711|4.612354167416299|3.802664243241599|2.3444646532933673|1.9683167816198963|2.291064612017146|2.560124383930008|2.5798539744647626|2.752155336708523|2.4973296277644725|1.9535849552086222|1.876208757452598|1.2292683302653016|1.224522977746031|0.6111337533165033|1.4437899782796153|1.1053240011477377|2.7610476538697224|1.589054661316327|0.5683815499321351|GUAYAS|BALAO|BALAO||||2.1813362930165
1.2324842318791362|2.987014732868702|4.323507379172512|2.18598984310031|4.218698045840025|3.501530983605409|4.32395927377388|2.193372595165361|2.682671054142701|2.1902423372394892|0.7134916270191236|2.187731828666913|2.3496709425660987|2.9369126447504663|2.7214817930855655|1.5821155157054874|1.4504506244159219|0.9226827393340749|1.4035092829282418|0.905339289513043|1.4205073934686279|0.008178227879878541|1.1210138660843627|0.42825132136099664|BOLÍVAR|ECHEANDÍA|ECHEANDÍA||||2.0829503155652636
1.9111887413450597|3.663017277704896|4.127502537368175|2.5365204860083184|2.4182208939556618|2.6822772173530356|3.2656900000912126|3.1014679631249686|2.834785379573102|2.4804303546367077|1.8941104894101006|1.7061906258390673|2.660152185093439|3.036690162955849|1.6067293775925882|0.3517522924182752|0.9379176746767616|0.3333927212426804|1.8264470396886292|0.41253454141439627|0.8325490595634116|0.0|0.8706378984141515|1.3490751498086593|LOJA|ESPÍNDOLA|JIMBURA||||1.9516366695532976
1.315586268498777|1.4218210639330369|2.5778385690062717|1.9791164879617924|1.5904373328510049|2.6484521179471416|4.624856905861032|2.9934217404112036|2.92672338810947|4.15182677323076|2.6531850223614257|2.330242636818562|3.2478742033415418|4.219760682651727|4.657390695468788|1.02341973638877|1.9420778501834721|1.4265528926314874|0.978927647089508|1.3834397232511573|0.4112312489414358|0.0|1.355974776986343|0.0|CARCHI|BOLIVAR|QUIROGA||||2.1608399068301956
1.479067182945255|1.1290568197949515|1.7019976167756306|1.358855263100595|2.4661694901081472|1.483186604915893|1.8496768033477422|1.3357679347422475|3.9262751840044916|3.498287587992264|3.748752890937154|2.6456816801089675|1.2895348656146348|0.21910344954350025|1.396843187498408|3.0345988002406314|1.032555986550376|0.7863430506725009|1.515773835266727|0.9555432135407013|1.997745962762206|2.936647858806662|1.3857216901769644|1.4621749395309256|IMBABURA|OTAVALO|SAN LUIS||||1.8598067457907324
1.2632783038265119|1.7039198542748983|2.299626190312347|2.3010135837317764|1.658336392640387|3.1126459192850406|2.9246200751647318|2.8558522192913043|3.754433553017111|3.541226159283391|3.4744474636564515|3.1411464048568862|3.0326181913622428|4.899038382456295|3.022441883183552|1.7515556956703655|0.28330332603315944|0.8826098308764363|0.5331927405442036|0.019799644050253584|0.19916555046458184|0.5890871398207809|0.6153996068529687|0.9733593235217588|SANTA ELENA|LA LIBERTAD|LA LIBERTAD||||2.034671559757393
2.4907437611941186|4.715687940705875|4.61333370431889|3.6514185805835866|3.458467645120701|2.4485355948097767|3.2095472881174723|3.560496608240457|3.878779670722891|2.472289815011832|3.1052224013061425|2.3232370406309184|2.0532124266527356|2.3508378627310687|0.5551245379144603|0.9107959854442949|0.8650503739253839|0.0|1.121834410337484|0.0|0.9208847345090976|3.2838516972837084|1.6815245396993241|2.3299545388679763|LOJA|PALTAS|CATACOCHA||||2.333367964922008
0.18195466002492955|1.0161713518403839|1.767939970896586|3.2999192610305887|2.7462351939480896|2.475979782928952|3.7361513252898932|3.263239056433854|3.503411771387592|3.1112348847474327|2.3634144067357012|1.564287579848867|3.0413231127001|2.180420528601811|3.5619841557230365|1.274008705888861|0.9871712538337751|0.18459024877374175|1.5369142663573707|1.2105672740015638|1.1965407495241906|0.6560237223854668|0.08217680338298172|2.0190473908815525|COTOPAXI|LATACUNGA|MULALO||||1.956696144048638
1.2320555966087563|2.628797568209884|3.731482985550436|2.1117748821215225|2.95402970738819|2.8103999584120825|4.698727238460652|2.5758273556893405|3.4985048727082604|2.781339751449723|2.831868142725736|2.2967635935915247|2.9093965163330284|2.3160384034072043|1.540147639065066|0.6064695852246769|0.3188337267381566|0.0|0.497120780406065|1.0456619824415214|0.45072613639318615|0.35588980201096865|0.23182875682264692|2.0102049614651465|GUAYAS|SALITRE|GENERAL VERNAZA (DOS ESTEROS)||||1.9347454143009906
1.5008982917733167|3.983929753627203|3.3229223896187197|1.9675163415538166|2.4810927849633937|3.1785205559755787|4.7535884291257435|3.6364081914677264|5.0|4.422843658676039|3.741149230238233|1.917820128864225|0.8956447827524454|2.172668738549609|2.2017097830268852|0.568793884824318|0.16611992924039543|0.09396199062444877|0.0|0.0|1.1115546373018441|1.282689761692089|0.9301706966983945|1.5016138992897348|GALÁPAGOS|SAN CRISTOBAL|PUERTO BAQUERIZO MORENO||||2.117984077495174
2.9750952808987288|3.9431055232030907|2.3435678527318577|2.7383819780284293|2.786345129886334|2.864645278901058|3.135032714559201|3.3188843041724647|3.6578665427550088|3.532482292532233|4.324067424234901|1.8149900388946454|2.1581135685336483|2.730662808610739|2.4231356841522755|0.6424745610327731|0.1818349069267654|1.2687498441252252|1.2212126423156948|0.6941439677511155|1.379986363309905|2.55585722738339|2.0243320095863546|2.7555077259971417|SUCUMBÍOS|CASCALES|EL DORADO DE CASCALES||||2.394603152938457
0.9682537108347735|0.6177946340253797|1.6198723046584158|2.8068234728229915|1.8686264764850933|2.8025533762120602|4.104656206828626|1.8469944436397387|3.392040849858378|3.769673147328186|3.76479124911298|3.1219123939929965|1.696150676575635|1.463252795211663|2.4056871424998647|1.5010853998542046|2.1485009551799337|1.1339171866533622|2.2209764488060513|0.4875160355628262|0.0|0.6216213714676975|0.7267921247235299|0.4622454079917738|ORELLANA|LORETO|SAN JOSE DE PAYAMINO||||1.8979890754302569
1.5113328105341104|2.32038953783083|4.133851222053139|2.237731608066831|2.6993585059145366|2.3088378632019055|3.922260490498843|3.127508373677326|2.553149548680918|2.7171432299135434|1.5240031220444872|0.9772527732168768|2.7353026741678015|2.190748759033953|4.19773737275095|2.0882334681988235|1.0443878973957423|1.5752209644830284|1.3620306467450396|0.5808286554307538|0.6787561979158017|1.4529703657368434|1.852373168540203|0.6634018878928954|MANABI|ROCAFUERTE|ROCAFUERTE||||2.10228379766355
1.9999725816678307|2.705344415870937|2.7625411802557522|2.5846163628932612|2.70752028816605|1.5749457965240719|2.6934321813100306|1.614329301839959|3.0395270404485633|2.2018383452064483|1.6617015583046497|2.8715800128952536|3.156946865719216|1.8566274909955083|2.7839051391706313|0.0|2.1931530801818195|1.118480778326026|2.2325350647718243|1.7740761875077475|1.2336416622281028|0.22352426178373186|0.0|1.4896327277277794|LOJA|LOJA|CHANTACO||||1.9366613468247997
0.815228706944024|1.6935078773846435|2.5295059172261984|2.4147968432978715|3.4810557431478104|2.6418931901025005|2.2186097472845776|2.217468697925908|3.000354229728246|4.833871123337328|3.4416050822427766|2.8369252208314766|2.33364793030608|2.2846747211847944|1.125301941656368|0.7674974738798936|1.4023767877962963|0.19207253988613782|0.7927377201539823|0.0|0.368338114035451|0.8621831296896784|1.603500288971896|0.9425149166428539|MORONA SANTIAGO|TIWINTZA|SAN JOSE DE MORONA||||1.8666528309856998
1.8083028357113307|2.142612459360426|2.784522401859542|4.236791179329902|4.681899059018007|3.9793270724111194|3.5564041770861836|2.1301457079866224|2.4739132600074294|2.421106476294306|1.0978779891767796|1.565652363007167|1.649530318448208|2.891124452238391|2.1084735887483945|2.296851708029343|1.15451303005021|1.030057980183387|0.8444776984989952|1.3982990220204998|0.8778229684677039|1.0666462024091072|1.6795515960824134|1.6935177497479446|GUAYAS|NARANJAL|NARANJAL||||2.1487258873405595
1.4418525713864343|1.7800342171236443|1.6328047156089578|2.6390944470970137|3.0611223285595033|1.6339972545120414|2.813467200739933|3.125135865055193|2.1343569014914636|2.0625257852118493|2.9980652831727763|2.3127571599772727|2.278374311509215|2.7249740210252407|0.44179915221950017|1.4901889550187688|1.3006684772863282|1.843926152083653|1.3810753757542746|1.0422072830486866|0.3737182481814645|1.4304643486209452|1.6016722789394189|1.6687975269874082|GALÁPAGOS|SANTA CRUZ|SANTA ROSA||||1.8838783275254578
0.6483136472610495|1.888059294496369|2.6621947954859193|2.6588203692202397|2.1182356270216363|3.1877620012117367|4.138899556733444|3.1175851966145656|3.9845970775747253|3.4180768923195224|2.787545378010695|1.9910387461667167|2.9687906634500476|2.787169345494987|3.2492898927525546|0.4609721745606128|1.0262302148008389|1.0825864676854837|0.21935831310235532|0.5309600765676052|1.49492204509153|2.2414580536221713|1.0023689294516147|1.104524051913884|LOJA|ESPÍNDOLA|AMALUZA||||2.115406617108763
1.4615257331201474|1.844955451896031|1.8686188672764974|2.12500773270458|2.769295391099866|3.5720764590085503|4.264160867205456|3.371247855159073|4.923854036055778|3.9892288689623463|3.4182151414923845|1.5313361358143436|1.8652753815536698|3.555910179676386|3.053926637138696|1.7325736910829324|0.2818192319408568|0.44771823313839265|0.0|0.8071870443920515|0.8174514174031331|2.7457803090979187|1.4752359827457262|1.6996591525069888|LOS RÍOS|BABAHOYO|PIMOCHA||||2.2342524916863256
2.060256722057704|1.4405741405923358|2.6137236514928666|2.415490748757791|3.6328452052634574|3.0793198191562148|2.4132430749437574|2.2627730550037057|3.0218814720440346|2.8148812267840277|1.4731550143866103|1.0792673387137839|1.9128508800606139|3.241936442151461|1.7416319856367246|2.1993989450728337|1.419338385566503|1.7268520540967303|0.1695310546051757|1.4811645662674127|2.180000339230924|3.3558676310839965|2.343359469974466|2.6689973268087948|TUNGURAHUA|BAÑOS DE AGUA SANTA|BAÑOS||||2.1978475229063297
1.0174279519695637|1.191932147602323|0.8234381729540909|3.134931054159172|3.273963621801482|2.7759070786581934|4.02804822231338|3.404215693884145|3.2426018450214746|2.8621346695416103|2.6330351371644602|3.848516860056606|3.8271303829149708|4.435272400366874|3.76018785769052|1.7052693900832414|1.0894341862634886|0.31532242544796846|0.45916880797624066|0.7369915036640176|0.3924990734831175|1.1419834508472824|0.9647028556491838|0.7298534703132334|TUNGURAHUA|PATATE|PATATE||||2.1580820108261096
2.788937790861466|2.763952248344269|2.6683928040548244|3.7858806728687693|3.390565621415247|2.3334051473471003|2.5395482846798014|2.186275693362992|2.9161268296954135|3.3179750839753313|2.372905105926762|3.1278845811411458|2.349299971961884|2.656037628185942|2.755548649271253|1.7424740259642495|0.7074831711504173|0.709155851937052|0.2867978103511609|1.7999533736882372|0.44450463068632773|3.1243789012095946|2.35830555967947|1.9273854708666416|MORONA SANTIAGO|PALORA|16 DE AGOSTO||||2.29388228785939
1.4612739270875708|3.495598466618868|2.161984858136305|2.553764085243195|2.324627707430813|2.832720470861438|3.2053586330874464|2.5118797232155172|3.7263246834300237|2.4410043310873046|2.0810386356796675|2.526398261135931|2.1183368869748875|1.7047450402296511|2.5172860639349444|0.3535807790716219|1.4287897950165778|0.5295530265010928|1.6579618883890292|0.0|0.6899523547671157|1.6606037530950948|1.334668444907173|1.5553400351108535|SUCUMBÍOS|CASCALES|EL DORADO DE CASCALES||||1.9530329937921722
3.1767720428942057|3.325117947886337|3.3879475375313137|3.688394808197887|3.2353759921586493|2.3317580142757945|3.222284989773438|1.8215000898683518|2.868995912550471|2.713213881725861|1.7490921548132583|0.0|1.3035456674328034|0.0|1.816177015826849|1.7491178276532384|0.7814840254949272|0.6148005517211701|0.47817631777803404|0.9030327787695994|1.6706166480120488|4.3163764308036825|4.346928860035522|2.032098979059206|COTOPAXI|SALCEDO|ANTONIO JOSE HOLGUIN (SANTA LUCIA)||||2.1472003530942767
2.1537586614633066|2.4081580648206606|2.6465968634093127|2.4455051783210777|2.300604961674936|1.3658715449893275|2.3919006290673464|1.5367487195109355|2.588526421268748|1.365456116746247|2.1122514153905665|1.780184914015715|2.989563648169631|4.420371796820123|3.49059102928017|2.273177513728299|3.5341172498504587|1.6784394426551894|2.0439933744180467|1.5878865631336314|2.2597028559845|2.374993174019836|1.9101437976200262|1.1392451595652338|ESMERALDAS|QUININDE|CUBE||||2.283241212330138
2.0948384205322674|1.2627193441195426|3.298880801946354|1.9349717754461608|1.6139544864919804|1.9637143781687185|1.3459050426793402|1.2516861343192318|1.8280260752402846|1.6520617299390359|3.5010945775964943|2.1306367218852493|1.9540748750671382|1.7714413099161175|0.0|1.2563214524967588|1.4040887902637416|1.6198939406917185|1.3924027460371597|0.3493861745168809|1.0482916049199145|3.5797911499581314|1.5991498919146454|1.5666798148055527|TUNGURAHUA|BAÑOS DE AGUA SANTA|BAÑOS||||1.7258338016230175
1.5154055378031672|2.1199773561769444|2.5514638936185143|1.2934517315574294|2.5084997255571087|2.1025448743890465|3.6942353543089075|2.3981657308551165|3.2885880963565146|3.4049649944164857|1.3102089712674678|2.1430883002924563|2.468788193381793|3.5493740088560055|3.562985126679645|1.794897494636856|1.801156463910217|0.41956432759475387|1.6557864888979223|1.0471099796787604|0.25616630790375505|1.9216203211388478|1.211306379659309|1.0474099476174548|ESMERALDAS|QUININDE|CUBE||||2.0444483169397696
1.9063753281040812|3.5454858315220195|4.443662844166858|3.708056866027855|3.189044267424752|3.146245596483219|3.027693703261472|3.0179537579713407|3.6781957820576627|2.576772060950173|1.6677803928876673|1.5766076310656447|1.0281432787566158|0.5820406143794641|2.6663195891995812|0.9803189425037215|1.0414295155186675|0.3745041205092574|0.9039928918057295|0.061737024817252406|1.863595990539354|1.4347416622728373|1.8539198535412853|1.3701381428479644|CHIMBORAZO|CHUNCHI|LLAGOS||||2.0685314870256026
1.4655453214582057|2.132380684077162|1.903322155694113|2.502855540135906|1.493162134721152|2.451621141148166|3.1935750557125986|2.4067943604026563|3.9951713956616475|3.181454652729563|3.6646160336956353|3.7812630609700375|3.9591708580851956|2.0593994292042805|3.3017283587484787|1.7969700022346533|1.1603595813645313|0.8629429125982664|1.6507860042522289|0.33800418046767244|1.1126472204711908|2.481314947953005|2.856627674237867|1.3072662676779332|PASTAZA|PASTAZA|EL TRIUNFO||||2.294124123904256
1.0586474741746603|2.6153719214338174|2.6002492568547035|4.381448513559356|3.904474327028831|3.2139087778412323|1.9776271295312162|1.5789019221939877|2.3648873737680205|2.0099607900338814|1.00812557650442|1.3685886619702514|1.809205956759444|2.4280277302336013|1.976212354406046|0.9043328639939971|1.0430523430205112|0.8776642643219356|1.3629374745644371|1.5590166817477846|1.7223541825313373|1.766462351570715|0.9357657213041435|0.0|EL ORO|ARENILLAS|LA CUCA||||1.8528009853895142
0.6377254289961449|2.565412814119188|2.4443422235282144|2.445679874245422|3.066302567983886|2.5364173356282476|4.633930821783438|3.4939393860207364|3.8570918385800437|3.3212380367455316|3.569319791598663|1.6418295094768722|2.1177898145719793|3.5738022521078947|4.310048030113023|0.7922205517073184|0.38128895051364764|0.22233942822042163|0.0|1.1624126838387674|1.1422557569480467|0.8555032044750489|0.9471075065013995|0.05280238914108937|IMBABURA|ANTONIO ANTE|ATUNTAQUI||||2.073783341535209
1.0391538479431695|2.0688540292070154|1.8723057573087623|2.4042589278059263|3.931698719413169|3.894191802596662|4.431013800358464|2.7071274808877352|4.356549365579082|4.247683591339435|4.339260594785232|2.6681270007019706|4.075687021179797|1.8331537253149335|2.701206071587394|1.6409869647978719|1.6911972370548316|0.0|0.0|0.42846197926997204|0.7684233614721973|2.2929217176082295|0.40532441974790734|0.9893778900975881|IMBABURA|COTACACHI|6 DE JULIO DE CUELLAJE (CAB. EN CUELLAJE)||||2.2827902210857225
0.936834663854438|0.0|0.3318908433145693|1.3100302240267918|2.6542513930558687|4.109760364402474|5.0|3.9626302964871|4.986868917137315|4.173866600438485|3.62357059847891|2.973923470796339|3.2821075163173803|2.78419283024069|1.687697166716744|1.2367761878859254|0.14810655504685366|1.4514149371313385|0.0|0.8141371225254006|0.9907963845326153|2.4878590082698384|1.175556520479368|1.669819126402246|CARCHI|MIRA|MIRA (CHONTAHUASI)||||2.1580037803141954
1.904314275771235|2.512957868096855|1.7399468879549782|2.4300538622826973|3.906959190295736|3.988256438589283|3.9610289107623693|4.109758533845085|4.029173141126389|3.1693651886766583|1.5231368623839947|1.282462921749425|4.134156564302389|2.9307990507908728|4.726024159701641|1.1934229149926694|0.8658892497865556|0.29900636137357217|1.4864273369365701|0.2898875443012209|0.7234653334291975|1.4339076564938105|1.6053684299693356|2.461514402564365|GUAYAS|NARANJAL|NARANJAL||||2.3628034619240377
2.598620830250529|3.2010213197431368|3.3661672989704705|2.63395642386827|3.9382374441081316|4.16889230595948|3.5424499097186164|3.6098298537796634|2.580587686457623|3.4436860223782135|3.20329742451541|2.6053011939534416|1.672131245366127|1.3524129934378484|2.4535431115396173|0.7659807301066526|1.2055161621622648|0.2191206810905958|1.111526330545896|0.6005517114298866|1.6997562144327851|3.468085711213091|2.9927434749804775|2.6352216647008273|CAÑAR|LA TRONCAL|MANUEL J. CALLE||||2.4611932393628773
1.5859829340001224|1.4687984956455211|3.3096775464946564|3.1367683492576655|3.5114335676150956|3.504910172577307|5.0|3.556194634246948|3.9497863921800693|2.478443545777713|2.8333832460658974|2.7848499037857457|3.3924906403004806|3.5792918452711886|1.9838675900385039|0.0|1.7006713939246296|0.0|1.6692261808772908|0.19901012616901148|1.2059153024047924|1.2608674393738262|1.4516299265702108|1.355456152522954|CAÑAR|BIBLIÁN|JERUSALEN||||2.2882773077124847
1.3610813064276461|0.526639480043168|1.9493504198842029|2.4090571671653245|3.2179820587112578|3.476636729853903|3.729553300931845|2.5814838112700165|3.2559964967519313|3.3530053079219924|4.428322012841876|1.5426487790421222|3.1185034304191013|1.4228334648328707|2.4568062785041693|2.26369918328588|0.2723731916262091|0.3845159957353423|0.0|1.447450538125143|0.5474284898390707|3.625260053114157|3.0048004645238287|1.3022259465093942|EL ORO|ZARUMA|HUERTAS||||2.153235579473352
0.3480252433729958|2.6900119650425065|3.7094989717350475|3.635580911390524|2.9906064892954447|2.503605984307833|1.8741018937467786|2.2999204912044813|2.8695863474757646|2.9305146396496182|1.9167210745151677|2.69085456369751|2.6183951886549908|4.166769711431429|3.5331552333692695|0.24101015711346097|0.5397547566181555|1.1493643048118345|3.0300241438517492|0.2333065641422526|0.6465777890066549|0.0|0.7860611011821176|1.5340684813235697|PICHINCHA|PEDRO MONCAYO|TOCACHI||||2.0390631669557986
0.6708587712581331|2.203178494573883|2.113481449591448|3.5304403657956818|2.773425183573545|2.4120959230292986|2.7886003101842647|3.0577373959799488|4.254954738872467|3.672198770006536|2.560404419470141|3.089631713051801|3.0908459469349654|3.058374019059262|3.3603673092111137|0.9313853130220484|0.0|0.594934006479384|1.215666743912774|1.3486974765847541|0.26390403618883507|1.3732006090702717|0.0|0.0|CAÑAR|SUSCAL|SUSCAL||||2.0151826248271063
2.13260463003415|1.942202311095813|1.798929659132415|1.9459794749067911|2.5841067276431726|1.443221648566057|3.401558178592914|2.7146331509949118|2.3672109867880873|3.2133695088738814|3.7520161838064943|1.8901422264796472|1.404417859272857|1.4528975858243713|1.2692810443498577|1.8566159933933406|1.8018194403865735|1.1435452679170148|0.5755019700988929|1.5396678488519475|0.5584671899471954|2.1908059264997743|1.5136533336862987|1.4306719142898272|GUAYAS|NARANJAL|JESUS MARIA||||1.9134716692263452
2.092905777408682|2.8189747531981117|2.474108206172689|2.3025770731926314|3.9933759194974865|3.104807226908985|2.900767050692067|3.177430066142221|2.9308956827878356|2.3701461879994916|1.2029904080994687|1.473316068909778|2.221809737615671|2.7900050407122605|1.821429769005657|1.800760154930848|1.0969129962126414|0.8936654945329208|1.3595414762464217|1.1206157596375221|1.5535667687553356|2.2177005303773876|1.9370003295181997|2.313796383157961|ZAMORA CHINCHIPE|PALANDA|PALANDA||||2.1653791192380116
1.1308216486372662|1.849891278790111|1.4129359600090388|3.095485970633695|3.356279964276439|1.058903302427582|1.599276590109772|2.9636252693914793|2.755120609671933|3.255345385345228|2.9886266205188377|3.16337601463713|3.308633864181707|1.9821269918078344|1.9375600178199384|2.0457303799374342|1.5004301728370772|0.7809873709641185|2.231125113387465|0.6248122328655705|0.0|0.8719692905935479|0.0975460025828474|0.5053284318606535|NAPO|ARCHIDONA|ARCHIDONA||||1.854830770136946
0.8091290770889443|1.6372127196375632|2.2182959636033113|0.9832699070446651|2.5317665092868693|2.9433418999927343|4.1044057823906765|2.8626181597757783|4.016519064657446|2.994598576344983|1.0115277301275967|2.1545172192095925|2.315294536029129|3.90359495090829|3.6534235512159157|2.3689865965275407|1.4969725069892807|0.2962761420293562|2.2865315475958514|1.862036399748753|1.8735371921960944|0.0|0.4713885678710765|0.6990501383089922|MANABI|CHONE|SAN ANTONIO||||2.062262280774185
1.0077771123832853|2.125771935054892|2.4888416251093983|2.104407927460379|3.051225776108267|4.448586401860371|4.880863028518046|4.191966327076296|5.0|4.314934560057317|1.66306141593264|1.9755981277678765|2.4262172799930113|1.1881784022835404|2.4985094742863962|1.1127733220732487|0.0|0.0|0.0|0.28840750257965997|1.5261618553384613|1.3656560227799135|0.27837636360752804|1.9382568685903703|COTOPAXI|SALCEDO|ANTONIO JOSE HOLGUIN (SANTA LUCIA)||||2.078148805369204
0.9443204433746782|3.0312855603989264|2.7837905489197023|3.5682267615954952|3.5671727600244427|2.2854754739677325|1.6568481226257714|2.1453063902754628|4.5349318877216485|4.632810780666986|1.639209670878794|1.0165627781312718|1.2821242529846215|1.2165802464397089|1.56102048724717|1.7191544686466969|0.0|0.0|0.0|1.7790190545163298|1.1229273551243195|0.8814354925802553|0.11646456710573871|0.8918024019907338|ORELLANA|ORELLANA|ALEJANDRO LABAKA||||1.76568622938402
1.3499053403816934|1.6911972855268034|3.2924019286954556|3.6787817147731547|3.905729140350071|3.6256277335817417|2.8044356123442182|2.7827164186118556|3.1017485799432105|4.016608455324938|2.385659262154129|2.234278806466708|2.8651228739205528|1.1238780602495664|2.7625464818295056|1.964291765707515|0.7400919072861345|0.08356665376433237|0.5139838315584813|0.5599131316580497|0.44783016573566803|1.9709840580238882|2.6106710141093745|1.8758134991137496|SUCUMBÍOS|CASCALES|EL DORADO DE CASCALES||||2.1828243217129493
1.524332194422558|3.7530388338712335|2.018406540739405|1.8671523749593715|2.1872716698782937|1.4885062754458813|2.675627114231254|1.866203647490486|3.865295181036323|1.9853910832314903|0.9516928199102568|1.4811845602071665|3.337721406421794|3.372321614314952|4.061572666554856|0.13243208912989535|0.42825506712591077|0.9404531382954946|1.9119478453884273|1.413928837164423|1.3664812879910953|2.1138528709438376|1.920618161308654|2.073816731912104|GUAYAS|BALAO|BALAO||||2.030729333832298
1.4353632865620045|1.7442340321768495|3.008160655794116|2.096811899821091|2.6128567350914413|2.794566704090246|4.043754307327435|2.67941156350541|3.110306784758035|1.4074869328175705|3.0886138645913657|2.0447816123869913|2.2091408027961243|2.8925806828872904|1.379401103188616|1.0088138588313575|0.3238281618571255|1.0923350212561769|1.0648709224976873|0.9666831307260337|1.659177370012799|1.9579474599913556|1.3486787235014264|1.54670159020485|GALÁPAGOS|SAN CRISTOBAL|PUERTO BAQUERIZO MORENO||||1.9798544669447249
